booking_id	people	purpose	gender	is_required_prepay_satisfied	cancel_change	DOW
5200	2	____	F	1	1	1
5201	6	____	M	1	0	7
5203	2	____	F	1	0	6
5212	3	____	M	1	0	7
5226	6		F	1	0	7
5228	2	____	F	1	0	4
5230	8	____	F	1	1	7
5231	3	____	M	1	0	6
5236	2	____	M	1	0	7
5269	5	____	M	1	0	7
5271	3	____	F	1	0	5
5272	3	____	M	1	0	6
5273	2		F	1	0	1
5276	4	____	F	1	1	1
5279	2	____	M	1	0	7
5292	10	____	M	1	0	2
5293	6	____	F	1	0	6
5295	8	____	F	1	1	3
5302	3	____	F	1	0	1
5314	10		F	1	0	7
5317	2	____	M	1	0	6
5318	2	____	F	1	0	6
5320	2	____	F	1	0	4
5321	4	____	F	1	0	7
5330	5	____	F	1	0	7
5342	3	____	F	1	1	7
5344	2		M	1	0	6
5360	2	____	F	1	0	4
5366	4	____	M	1	0	6
5371	2	_____	F	1	0	6
5382	6	____	F	1	0	5
5383	1	____	F	1	0	1
5385	2	____	F	1	0	5
5394	10	____	M	1	0	7
5408	1	____	F	1	0	1
5409	4	____	M	1	1	4
5413	10	____	F	1	1	5
5427	5		F	1	0	6
5441	2	____	F	1	1	1
5446	10	____	F	1	0	6
5454	2	____	M	1	0	7
5456	3	____	F	1	0	1
5460	2	____	F	1	1	1
5463	7	____	M	1	1	2
5467	3	____	F	1	0	2
5480	2	____	F	1	0	7
5493	4	____	F	1	0	3
5495	3	____	F	1	0	2
5511	2	____	M	1	1	4
5519	3	____	F	1	0	1
5521	2	____	M	1	1	6
5522	4	____	M	1	0	7
5529	6	____	M	1	0	5
5530	9		M	1	0	2
5540	4	____	F	1	0	1
5550	2	____	M	1	0	1
5551	2	_____	M	1	0	7
5555	3	____	F	1	0	1
5563	2	____	F	1	1	4
5564	7	____	F	1	0	4
5570	4		F	1	0	6
5574	3	____	F	1	1	1
5577	2	_____	F	1	0	4
5583	2	____	M	1	0	4
5586	2	____	M	1	0	7
5600	4	____	F	1	0	1
5615	2	____	M	1	0	7
5626	10	____	M	1	1	7
5627	4	____	F	1	0	1
5628	5	____	M	1	1	1
5645	4	____	M	1	0	6
5646	4	____	F	1	0	1
5656	3	____	M	1	0	3
5664	2	____	F	1	1	1
5666	6	____	F	1	0	2
5670	2	____	F	1	0	7
5673	2	____	M	1	0	2
5688	7	____	F	1	1	1
5690	4	____	F	1	0	7
5700	2	_____	M	1	1	5
5702	4	____	M	1	0	7
5706	2	_____	F	1	0	7
5731	2	_____	F	1	0	7
5732	2	_____	M	1	0	1
5742	2	_____	F	1	0	7
5760	2	____	M	1	0	2
5770	2	____	F	1	0	7
5773	2	____	M	1	0	7
5779	2	____	F	1	0	5
5785	2	____	M	1	1	3
5786	2		M	1	0	7
5789	9	____	F	1	0	7
5794	4		M	1	0	2
5814	3	____	F	1	0	1
5825	4	____	F	1	0	3
5827	2	____	M	1	1	6
5835	2	____	F	1	0	1
5843	6	____	F	1	0	1
5844	10	____	M	1	1	7
5854	2	____	F	1	0	2
5855	8	____	F	1	0	5
5858	2	____	M	1	0	1
5860	2	____	F	1	1	6
5864	2		F	1	0	4
5871	6	____	F	1	0	2
5879	9	____	M	1	0	2
5886	2	____	M	1	0	4
5890	4	____	M	1	0	6
5895	3	____	F	1	0	5
5896	5	____	F	1	0	7
5901	4	____	M	1	0	7
5924	4	____	F	1	0	1
5925	2	____	F	1	0	1
5927	2	____	M	1	1	1
5931	2	_____	M	1	0	4
5939	4	____	F	1	0	3
5959	6		F	1	0	7
5963	2	____	F	1	1	5
5968	2	____	F	1	0	5
5980	2	_____	F	1	1	1
5981	2	_____	F	1	0	1
5982	2	____	M	1	0	4
5983	5	____	M	1	0	3
5985	2	____	M	1	0	1
5991	3	____	F	1	0	4
5995	5	____	F	1	0	7
6002	9	____	M	1	0	5
6003	3	____	F	1	0	7
6004	3	____	M	1	0	7
6009	3		M	1	1	1
6010	2		M	1	0	3
6011	3	____	F	1	0	3
6013	4	____	M	1	1	7
6017	2	____	F	1	0	5
6018	2	_____	F	1	0	6
6019	5	____	M	1	0	5
6028	5	____	F	1	0	2
6031	5	____	F	1	0	7
6032	2	____	M	1	1	4
6039	9	____	F	1	1	3
6045	2	____	M	1	0	6
6049	2	____	M	1	0	6
6051	4		F	1	0	4
6065	10	____	M	1	0	7
6080	7	____	M	1	0	7
6090	2	____	F	1	0	4
6104	4	____	F	1	0	1
6109	3	____	M	1	0	6
6116	3	____	F	1	0	4
6123	2	____	F	1	0	4
6127	3		F	1	0	6
6135	6	____	M	1	0	2
6140	4	____	F	1	1	6
6158	2	____	M	1	0	4
6160	6		F	1	1	1
6167	2	____	F	1	0	3
6168	4	____	M	1	0	5
6174	2	____	F	1	0	2
6182	2	____	M	1	1	3
6189	2	____	M	1	1	7
6201	2	____	F	1	0	4
6208	2	____	F	1	1	6
6216	2	____	F	1	0	3
6219	2	____	M	1	0	7
6227	4	____	F	1	0	4
6228	2	____	F	1	0	1
6229	3		M	1	0	1
6241	2	_____	M	0	1	5
6244	3	____	M	1	0	5
6247	4	____	F	1	0	4
6255	2	____	F	1	1	1
6263	6	____	F	1	0	2
6276	2	____	F	1	0	6
6283	2	____	M	1	0	5
6286	1	____	M	1	0	7
6294	3	____	M	1	0	7
6297	6	____	M	1	0	1
6305	3	____	F	1	0	7
6313	9	____	F	1	0	1
6318	5	____	M	1	0	7
6320	2	____	F	1	0	4
6326	4	____	F	1	0	4
6342	2	____	F	1	0	7
6347	2	_____	M	1	0	4
6356	2	_____	M	1	0	1
6361	2	____	F	1	0	6
6372	2	____	F	1	0	4
6375	2	____	F	1	0	5
6376	9	____	F	1	0	1
6381	7	____	M	1	0	2
6391	5	____	F	1	0	7
6409	3	____	F	1	0	6
6412	3	____	F	1	0	2
6415	2	____	M	1	1	7
6417	8	____	F	1	0	1
6451	2	____	M	1	0	6
6454	5	____	F	1	0	1
6457	6	____	M	1	0	6
6458	2	____	F	1	1	3
6463	5	____	F	1	0	5
6464	2	____	F	1	0	4
6468	8	____	M	1	0	7
6475	5	____	F	1	0	7
6477	4	____	F	1	0	1
6479	2	____	M	1	0	7
6482	4	____	F	1	0	7
6485	3	____	F	1	0	1
6486	3		F	1	0	7
6490	7	____	F	1	0	7
6504	5	____	F	1	0	4
6509	2	____	M	1	0	1
6511	2	____	F	1	0	7
6515	3	____	F	1	0	7
6517	6	____	F	1	0	3
6520	30	____	M	1	0	6
6523	4	____	M	1	0	2
6537	10	____	M	1	0	7
6549	2	_____	F	1	0	7
6552	4	____	M	1	0	4
6572	2	_____	F	1	0	7
6573	4	____	M	1	0	3
6575	2	____	M	1	0	2
6579	2	_____	F	1	0	7
6580	2	____	M	1	1	7
6590	6	____	F	1	0	5
6593	6	____	M	1	0	4
6607	2	_____	M	1	1	7
6608	7	____	M	1	0	7
6610	2	____	F	1	0	7
6622	4	____	F	1	0	1
6627	2	____	F	1	0	4
6629	2	____	M	1	0	7
6633	2	____	M	1	0	6
6638	2	____	F	1	0	2
6640	2	____	M	1	0	3
6644	2	____	F	1	1	7
6653	2	____	M	1	1	2
6656	3	____	F	1	0	3
6659	2	____	F	1	0	4
6662	4	____	M	1	0	3
6665	4	____	F	1	0	2
6674	11	____	F	1	0	3
6683	2	____	F	1	1	2
6690	6	____	M	1	0	2
6705	3	____	M	1	0	3
6712	2	____	F	1	0	5
6716	3	____	M	1	0	7
6721	2	____	M	1	0	1
6722	3	____	M	1	0	7
6723	4	____	F	1	0	6
6726	6	____	F	1	1	7
6729	2	____	F	1	0	4
6734	4	____	F	1	0	1
6757	15	____	M	1	1	2
6770	2	____	F	1	0	4
6772	1	____	M	1	0	3
6780	3	____	F	1	0	2
6781	2	____	M	1	0	6
6782	2		M	1	0	3
6795	5	____	F	1	0	1
6802	2	____	M	1	1	5
6810	8	____	F	1	1	1
6820	7		F	1	1	6
6826	2	____	F	1	1	4
6830	6	____	M	1	0	1
6833	3	____	F	1	0	5
6835	3	____	M	1	1	1
6836	3	____	M	1	1	3
6846	7	____	F	1	0	6
6847	4	____	M	1	0	7
6859	2		F	1	0	1
6869	8	____	M	1	0	4
6871	2	____	F	1	0	4
6872	4	____	F	1	1	7
6882	4	____	F	1	0	1
6884	8	____	F	1	0	5
6885	2	____	F	1	0	7
6889	2	____	F	1	0	7
6896	3	____	F	1	0	5
6898	2	____	F	1	0	6
6913	6	____	M	1	0	2
6917	2	____	F	1	0	1
6929	10	____	M	1	0	5
6941	2	____	F	1	1	5
6951	2	____	M	1	0	4
6957	2	____	F	1	0	7
6959	7	____	M	1	0	4
6961	4	____	F	1	0	6
6962	12	____	F	1	0	7
6982	4	____	F	1	0	7
6983	4	____	M	1	0	6
6989	2	____	M	1	0	5
7000	3	____	F	1	0	4
7007	5	____	M	1	0	4
7008	9	____	M	1	1	5
7010	2	____	M	1	1	1
7012	16	____	M	1	0	1
7015	8	____	F	1	0	1
7016	5	____	F	1	0	2
7024	2	____	M	1	0	7
7035	2	____	F	1	0	2
7036	4	____	F	1	1	6
7038	4	____	F	1	1	6
7040	2	____	F	1	0	4
7041	2	____	F	1	1	1
7043	6	____	M	1	0	1
7049	4	____	M	1	0	2
7057	8	____	F	1	0	4
7063	2	____	M	1	0	6
7066	2	____	M	1	0	6
7070	4	____	F	1	0	5
7071	2	____	F	1	0	1
7074	8	____	F	1	0	2
7075	3	____	F	1	0	5
7081	8	____	M	1	1	1
7087	6	____	F	1	0	2
7098	2	____	F	1	0	1
7099	3	____	F	1	0	5
7107	2	_____	F	1	0	7
7111	8	____	F	1	0	6
7112	6		F	1	1	5
7115	5	____	F	1	1	4
7118	6	____	F	1	0	1
7123	5		F	1	0	4
7127	4	____	F	1	0	7
7128	4	____	F	1	0	1
7154	2	____	M	1	0	7
7169	2	____	M	1	0	2
7170	2	____	F	1	0	6
7171	2	____	F	1	1	7
7181	4	____	F	1	0	7
7188	3	____	F	1	0	6
7192	4	____	F	1	1	2
7198	3	____	F	1	0	7
7203	10	____	F	1	0	1
7204	5	____	M	1	0	3
7213	2	_____	F	1	0	5
7216	2	____	M	1	1	7
7233	6	____	F	1	0	1
7238	2	_____	F	1	0	3
7247	8	____	M	1	0	5
7249	2	____	F	1	0	4
7253	4	____	M	1	0	5
7260	30	____	M	1	0	4
7262	2	____	F	1	0	4
7265	2	____	M	1	0	1
7266	6	____	M	0	1	1
7289	3	____	F	1	1	1
7290	2	____	F	0	1	1
7293	8	____	M	1	0	3
7316	2	____	M	1	0	1
7317	5	_____	F	1	0	3
7318	2		M	1	0	1
7320	2	____	M	1	0	1
7325	5	____	F	1	0	1
7337	2	____	F	1	0	1
7342	3	____	F	1	0	5
7348	2	____	F	1	0	1
7354	2	____	M	1	0	1
7357	5	____	F	1	1	5
7361	2	_____	M	1	0	2
7364	2	____	F	1	0	7
7372	3	____	F	1	0	4
7374	14	____	F	1	0	7
7378	2	____	F	1	1	2
7383	3	____	F	1	0	5
7384	3	____	F	1	1	7
7394	2	____	M	1	0	4
7404	8	____	F	1	1	7
7419	4	____	F	1	0	1
7421	2		M	1	0	1
7426	2	____	F	1	0	7
7427	3	____	M	1	0	1
7437	2	____	M	1	0	6
7438	2	____	M	1	1	5
7442	2	____	M	1	0	7
7449	4	____	F	1	0	6
7459	3	____	F	1	0	5
7462	2	____	F	1	0	6
7472	3	____	F	1	0	7
7473	12	____	F	1	1	1
7484	2	_____	M	1	1	7
7491	4	____	M	1	0	7
7495	2	____	F	1	0	1
7505	5	____	M	1	0	1
7509	2	____	M	1	0	7
7511	3	____	M	1	0	2
7521	2	____	F	1	0	2
7529	2	____	M	1	0	4
7533	2	____	F	1	1	1
7537	5	____	M	1	0	7
7540	3	____	F	1	0	2
7542	2	____	M	1	1	2
7544	2	____	F	1	0	1
7553	2	____	M	1	0	4
7555	2	____	M	1	1	6
7556	2	_____	M	1	0	6
7560	3	____	F	1	0	1
7562	4	____	F	1	1	2
7565	4	____	F	1	0	1
7580	4		M	1	0	7
7582	2	____	F	1	0	3
7583	5	____	F	1	0	5
7584	2	____	F	1	0	4
7595	3	____	M	1	0	5
7598	5	____	F	1	1	1
7617	21	____	F	1	0	2
7621	3	____	F	1	0	6
7623	4	____	F	1	0	2
7624	8	____	F	1	0	7
7627	4	____	M	1	0	7
7630	13	____	F	1	0	4
7631	10	____	F	1	0	7
7637	4	____	F	1	0	1
7638	2	____	F	1	1	2
7641	2	_____	M	1	1	6
7643	2	_____	M	1	1	5
7644	4	____	M	1	0	7
7645	5	____	F	1	0	1
7648	4	____	F	1	0	5
7653	4	____	M	1	0	1
7657	3	____	F	1	0	7
7667	6	____	F	1	1	6
7668	2	____	M	1	1	2
7673	3	____	M	1	0	6
7700	5	____	M	1	0	2
7704	2	_____	M	1	0	6
7708	4	____	F	1	0	1
7710	5	____	F	1	0	3
7724	2	_____	M	1	0	7
7725	3	____	F	1	0	4
7740	4	____	M	1	0	1
7747	6	____	F	1	0	4
7751	20	____	M	1	0	2
7754	5	____	M	1	0	7
7758	3	____	M	1	0	6
7760	2	____	F	1	1	2
7763	2	____	M	1	1	6
7767	4	____	M	1	0	4
7773	2	_____	M	1	0	1
7782	2	____	M	1	0	5
7811	2	____	M	1	1	7
7843	4	____	F	1	0	1
7855	2	_____	M	1	0	5
7857	4	____	F	1	1	5
7872	4	____	M	1	0	1
7874	2	____	F	1	0	1
7878	4	____	F	1	0	7
7879	2	_____	M	1	0	7
7882	5	____	F	1	0	5
7887	2	_____	M	1	0	1
7903	4		F	1	1	1
7913	5	____	F	1	1	1
7924	11	____	F	1	0	1
7927	4	____	M	1	0	1
7929	3		M	1	0	1
7935	2	____	M	1	1	3
7939	4	____	F	1	0	2
7940	2	____	F	1	1	2
7942	3	____	F	1	0	1
7952	5	____	F	1	1	6
7953	2	_____	F	1	0	2
7955	3	____	M	1	0	7
7957	6	____	F	1	1	4
7958	5	____	F	1	0	7
7959	3	____	M	1	0	5
7961	14	____	F	1	0	2
7977	2	____	F	1	0	5
7980	1	_____	F	1	0	4
7989	3	_____	F	1	1	7
7991	7	____	F	1	0	7
7999	4	____	M	1	0	3
8004	3	____	F	1	0	7
8009	4	____	F	1	0	1
8011	4	____	M	1	1	4
8012	12	____	M	1	1	7
8029	2	____	M	1	0	3
8036	2	____	M	1	1	2
8039	8	____	F	1	0	7
8045	2	____	M	1	0	4
8050	2	____	F	1	0	4
8051	2	____	F	1	0	5
8052	6	____	M	1	1	7
8053	4	____	F	1	1	6
8054	4	____	F	1	0	5
8058	6		M	1	0	1
8074	2	_____	M	1	1	1
8081	5	____	M	1	0	4
8083	6	____	F	1	0	1
8085	2	____	F	1	1	5
8087	4	____	M	1	0	5
8091	5	____	M	1	1	4
8098	4	____	M	1	0	3
8103	4	____	M	1	0	7
8112	15	____	F	1	0	7
8116	4	____	F	1	0	6
8119	5	____	F	1	0	1
8121	5	____	F	1	0	7
8122	3	____	F	1	1	2
8124	2	____	M	1	0	7
8126	3	____	M	1	0	7
8135	2	____	M	1	0	2
8143	3	____	F	1	0	3
8145	7		M	1	1	4
8149	2		F	1	0	5
8161	3	____	F	1	0	6
8176	2		F	1	1	1
8178	7		M	1	0	1
8180	3		F	1	1	5
8184	2	_____	M	1	0	1
8187	3	____	M	1	1	3
8194	2	____	F	1	1	7
8199	2	____	M	1	0	4
8200	2	_____	M	1	0	5
8207	2	____	M	1	0	6
8218	6	____	M	1	1	7
8225	2	____	M	1	0	6
8228	6	____	F	1	0	7
8238	2	____	F	1	0	5
8254	11	____	F	1	0	7
8255	2	_____	M	1	0	3
8270	2	____	M	1	0	4
8273	2	____	M	1	1	7
8275	4	____	F	1	0	6
8287	3	____	F	1	0	3
8288	2	____	M	1	0	3
8289	10		F	1	0	3
8297	6	____	M	1	0	7
8298	3	____	M	1	0	1
8300	2	____	F	1	0	6
8308	4	____	F	1	1	6
8312	2	____	M	1	0	7
8326	2	____	F	1	0	5
8328	2	____	F	1	0	6
8336	3	____	F	1	0	2
8340	6	____	F	1	1	1
8341	4	____	F	1	0	7
8344	7	_____	F	1	0	4
8355	3	____	F	1	0	7
8357	8	____	M	1	0	2
8363	2	____	M	1	0	4
8366	10	____	F	1	1	1
8372	6	____	M	1	0	7
8384	2	____	M	1	0	6
8392	2		M	1	1	6
8405	6	____	M	1	0	6
8426	4	____	F	1	0	1
8433	18	____	F	1	1	6
8435	10	____	F	1	0	1
8436	10	____	M	1	1	1
8455	2	____	M	1	1	1
8459	8	____	F	1	0	1
8461	4	____	F	1	0	1
8465	3	____	F	1	0	4
8473	2	____	M	1	1	6
8480	4	____	F	1	0	2
8489	6	____	F	1	0	3
8491	2	____	M	1	0	7
8494	2	____	F	1	0	2
8496	3	____	M	1	0	6
8499	2		M	1	1	1
8501	6	____	F	1	0	1
8502	2	_____	F	1	0	5
8503	6	____	F	1	0	1
8505	4	____	F	1	0	4
8513	2	____	F	1	0	4
8530	2	____	M	1	0	2
8545	2	____	F	1	0	1
8552	2	____	F	1	0	5
8554	6	____	M	1	0	6
8557	2	_____	F	1	0	7
8574	4	_____	F	1	0	7
8580	2	____	F	1	0	6
8584	7	____	M	1	1	7
8593	3	____	M	1	0	7
8595	3	____	M	1	0	6
8601	10	____	F	1	0	1
8612	2		F	1	0	5
8621	2	____	M	1	0	4
8634	2	_____	F	1	0	3
8640	2	____	M	1	0	4
8647	2	____	F	1	1	7
8654	6	____	F	1	0	7
8659	3	____	F	1	0	5
8662	3	____	F	1	0	2
8663	3	____	M	1	0	4
8668	3	____	F	1	1	1
8669	6	____	F	1	1	3
8673	2	____	M	1	1	7
8679	2	____	F	1	0	5
8680	4	____	M	1	0	6
8681	2	_____	M	1	0	7
8696	15	____	M	1	0	5
8719	7	____	F	1	0	5
8721	2	____	F	1	1	4
8723	3	____	F	1	1	1
8727	2	_____	M	1	0	2
8734	2	____	F	1	0	7
8769	4	____	M	1	1	1
8771	2	____	M	1	0	7
8798	2	____	M	1	0	6
8804	2	____	M	1	0	7
8816	5	____	F	1	0	7
8829	2	_____	M	1	0	2
8834	4	_____	M	1	0	6
8835	2	____	M	1	0	4
8841	4	____	M	1	0	4
8847	14	____	F	1	0	2
8853	3		M	1	0	7
8855	8	____	F	1	0	7
8867	2	____	M	1	0	1
8870	4		F	1	1	6
8890	3	____	M	1	0	7
8895	17	____	M	1	0	7
8909	3	____	F	1	0	1
8912	3	____	F	1	0	7
8915	2	_____	F	1	0	2
8917	7	____	F	1	1	6
8921	2	____	M	1	0	2
8923	4	____	M	1	0	6
8933	2	____	F	1	0	6
8935	6	____	M	1	0	5
8937	9	____	M	1	0	2
8942	4	____	M	1	0	3
8945	8	____	M	1	0	5
8948	30	____	M	1	0	7
8964	4	____	M	1	0	6
8966	4	____	F	1	0	5
8969	6	____	M	1	1	7
8971	2	____	M	1	0	7
8984	2	____	F	1	0	1
8985	2	_____	M	1	1	1
8992	4	____	F	1	0	4
8995	3	____	F	1	0	4
9002	6	____	M	1	1	7
9008	5	____	M	1	1	6
9014	6	____	F	1	1	3
9025	7	____	F	1	0	4
9029	4	____	F	1	1	5
9034	5	____	M	1	1	3
9048	2	____	M	1	1	7
9054	3	____	M	1	0	5
9063	2		M	1	0	4
9064	6	____	F	1	0	5
9068	2	____	F	1	0	7
9070	8	____	F	1	1	3
9071	4	____	M	1	0	1
9081	10	____	M	1	0	4
9088	2	_____	M	1	0	5
9089	3	____	M	1	1	7
9090	12	____	M	1	0	6
9096	2	____	M	1	0	6
9098	8	____	F	1	0	7
9099	4	____	F	1	0	1
9100	4	____	M	1	0	7
9119	2	____	M	1	0	3
9122	5	____	M	1	1	4
9123	5	____	F	1	0	1
9135	8	____	M	1	0	1
9145	3	____	F	1	0	5
9146	2	____	M	1	0	1
9155	5	____	M	1	0	6
9160	3		M	1	0	7
9167	10	____	M	1	0	1
9169	2	____	M	1	0	6
9183	8	____	M	1	0	6
9188	6		F	1	1	4
9200	4	____	F	1	0	6
9202	10	____	F	1	0	2
9204	4	____	F	1	0	7
9210	2	____	F	1	0	4
9217	6	____	M	1	0	7
9224	5	____	M	1	0	2
9234	6	____	F	1	1	5
9248	4	____	F	1	1	1
9252	5	____	M	1	0	7
9254	5	____	F	1	0	7
9260	4	____	F	1	0	7
9264	5	____	F	1	0	7
9266	7	____	M	1	0	7
9268	6	____	M	1	0	3
9283	2	____	F	1	0	3
9284	5	____	F	1	0	3
9286	2	____	F	1	0	7
9294	4	____	M	1	0	1
9303	2	_____	F	1	0	2
9311	10	____	F	1	0	2
9312	2	____	M	1	1	7
9315	4	____	F	1	0	4
9317	8	____	M	1	0	4
9327	1	____	M	1	1	1
9350	2		M	1	1	7
9353	6	____	M	1	0	7
9363	2	____	F	1	0	6
9377	2	_____	M	1	0	7
9379	2	____	M	1	0	5
9393	2	____	M	1	0	3
9394	6	____	M	1	1	7
9399	4	_____	F	1	0	6
9402	2		M	1	0	5
9406	2	____	F	1	0	1
9413	2	____	F	1	0	6
9416	2	____	F	1	0	3
9421	4	____	M	1	0	5
9426	3	____	M	1	0	5
9434	4	____	M	1	0	1
9449	2	____	F	1	0	7
9454	6	____	M	1	0	6
9456	2	____	F	1	1	1
9464	3	____	F	1	0	2
9467	2	____	M	1	1	7
9486	2	____	F	1	0	3
9489	6	____	F	1	0	1
9499	2	____	F	1	1	4
9500	4	____	F	1	0	7
9503	2	____	M	1	0	4
9505	4	____	F	1	1	3
9512	6	____	F	1	0	7
9518	5	____	F	1	0	5
9530	2	____	M	1	0	1
9536	1	____	F	1	0	6
9539	2		F	1	0	7
9541	10	____	M	1	1	3
9549	2	____	F	1	0	5
9550	5	____	M	1	0	3
9551	4	____	F	1	0	5
9553	2	____	F	1	0	2
9554	5	____	F	1	0	7
9572	5	____	F	1	0	7
9577	5	____	M	1	0	3
9585	2	_____	F	1	0	2
9586	3		F	1	0	1
9587	2	____	F	1	1	7
9608	3	____	F	1	0	2
9610	7		M	1	0	1
9617	2	____	M	1	1	7
9619	2	_____	M	1	0	7
9631	2		M	1	0	6
9632	3	____	M	1	0	7
9658	8	____	M	1	0	6
9659	5	____	M	1	0	5
9668	4	____	F	1	0	7
9671	3	____	F	1	0	5
9674	5	____	F	1	0	1
9679	1		F	1	0	3
9683	6	____	M	1	0	1
9684	3	____	M	1	0	7
9718	7	____	M	1	1	2
9724	4	____	M	1	0	5
9726	3	____	F	1	0	7
9742	4	____	F	1	0	7
9747	2	____	F	1	0	1
9752	4	____	F	1	0	5
9756	4	____	F	1	0	6
9757	4	____	M	1	0	4
9765	10	_____	M	1	0	2
9768	4	____	F	1	0	1
9770	4	____	F	1	0	7
9775	3	____	F	1	0	2
9779	3	____	F	1	0	6
9781	5	____	M	1	0	2
9783	5		M	1	0	4
9789	6	____	F	1	1	6
9793	2	____	M	1	0	5
9794	2	____	F	1	1	7
9799	11	____	F	1	0	6
9801	6	____	F	1	0	2
9804	4	____	M	1	0	6
9812	2	____	M	1	0	2
9818	4	____	M	1	0	7
9823	2	____	M	1	1	7
9835	2	____	M	1	1	6
9842	2	____	F	1	1	2
9847	8	____	M	1	1	7
9850	3	____	F	1	0	6
9851	4	____	F	1	0	1
9884	4	____	F	1	0	3
9885	5	___	F	1	1	7
9888	1	____	M	1	0	7
9894	2	____	F	1	0	7
9903	10	____	M	1	0	4
9908	2	____	M	1	1	3
9917	3	____	F	1	0	6
9919	2	____	M	1	0	6
9927	8	____	F	1	0	7
9941	2		F	1	1	4
9950	4	____	F	1	0	5
9958	2	____	M	1	0	5
9963	3	____	F	1	0	7
9964	2	____	M	1	0	2
9979	2	____	M	1	0	7
9983	4	____	M	1	1	6
9984	2		M	1	1	6
9990	4	____	F	1	0	1
9992	19	____	M	1	0	1
9996	5	____	F	1	0	7
9997	4	____	F	1	0	7
9998	4	____	M	1	0	1
10003	3		M	1	1	4
10006	2		M	1	0	6
10016	2	_____	F	1	0	7
10017	5	____	M	1	0	1
10021	8	____	F	1	0	5
10027	3	____	F	1	1	6
10037	9	____	M	1	0	7
10039	3	____	F	1	0	7
10040	3	____	F	1	0	7
10045	7	____	M	1	0	1
10057	2	_____	F	1	0	6
10061	12	____	M	1	1	6
10068	6	____	M	1	0	6
10075	4	____	M	1	1	4
10076	3	____	F	1	0	7
10080	3	____	F	1	1	5
10088	9	____	F	1	1	1
10092	4	____	F	0	1	4
10094	2	____	M	1	0	6
10095	3	____	F	1	0	6
10096	3	____	F	1	0	1
10098	2	____	M	1	0	6
10114	3	____	F	1	1	7
10116	2		M	1	0	1
10118	2	____	M	1	0	1
10119	1	____	M	1	0	6
10121	2	____	F	1	0	1
10122	2	____	F	1	0	6
10126	4	____	F	1	0	4
10137	6	____	F	1	0	1
10141	4	____	M	1	0	2
10142	6	____	F	1	0	7
10146	3	____	M	1	0	6
10156	2	____	M	1	0	1
10163	2	____	M	1	1	6
10165	6	____	F	1	0	3
10166	2	____	F	1	0	7
10173	2		M	1	0	6
10176	2	____	M	1	0	1
10177	3		M	1	0	4
10178	2	____	F	1	0	7
10179	2	____	F	1	0	4
10188	7	____	F	1	0	6
10192	2	____	M	1	0	1
10194	10	____	F	1	1	7
10198	4	____	M	1	0	6
10205	2	_____	M	1	0	6
10216	4	____	F	1	0	7
10218	13	____	M	1	0	7
10238	3	____	F	1	0	6
10251	5	____	M	1	1	2
10252	3	____	F	1	0	1
10253	2	____	M	1	0	3
10254	5	____	F	1	1	6
10258	3	____	M	1	0	2
10259	3	____	F	1	0	1
10260	2	____	F	1	0	7
10263	9	____	M	1	1	7
10269	2	____	F	1	0	5
10273	3	____	F	1	1	3
10274	7	____	M	1	0	1
10279	2	_____	F	1	0	4
10281	4	____	F	1	0	1
10285	27	____	M	1	0	1
10289	4	____	F	1	0	1
10297	2	_____	M	1	0	5
10299	2	____	F	1	0	5
10303	7	____	M	1	0	5
10307	6	____	F	1	0	6
10309	2	____	F	1	1	5
10312	2	____	F	1	0	5
10313	4	____	M	1	0	7
10315	5	____	F	1	0	7
10318	2	____	F	1	1	5
10319	5	____	F	1	0	4
10335	6		F	1	1	1
10336	2	____	F	1	0	3
10341	2	____	F	1	0	3
10347	8	____	F	1	1	7
10348	5	____	M	1	0	7
10349	4	____	M	1	0	3
10350	5	____	F	1	0	2
10359	2	____	F	1	0	7
10368	2	_____	F	1	1	4
10383	3	____	F	1	0	2
10390	6		F	1	0	7
10393	6	____	F	1	0	1
10401	2	_____	F	1	1	7
10419	2	_____	M	1	0	4
10436	2	____	F	1	1	6
10439	6	____	F	1	0	7
10460	3	____	M	1	0	6
10462	2	____	M	1	1	5
10478	3	____	M	1	0	7
10481	7	____	M	1	0	7
10494	6	____	F	1	0	5
10505	2	____	M	1	0	5
10506	10	____	F	1	0	7
10515	2	____	F	1	0	7
10522	3	____	F	1	0	7
10527	2	____	F	1	1	1
10529	6	____	M	1	0	6
10532	2	____	F	1	0	7
10539	6	____	F	1	0	7
10543	4	____	M	1	0	3
10549	3		M	1	0	2
10550	3	____	M	1	0	7
10554	1		F	1	0	3
10556	2	____	M	1	0	5
10570	4	____	F	1	1	7
10576	2	____	M	1	0	5
10587	2	____	M	1	0	2
10591	2	____	F	1	0	6
10622	3	____	M	1	0	1
10623	2		F	1	0	5
10627	2	____	F	1	0	6
10633	3	____	F	1	1	4
10647	2	____	M	1	0	2
10649	2	____	F	1	0	6
10658	6	____	M	1	1	1
10670	5	____	M	1	0	2
10671	2	____	F	1	1	1
10672	1	____	F	1	0	7
10673	4	____	M	1	0	3
10675	8	____	F	1	1	7
10677	2	____	F	1	0	6
10679	2	_____	F	1	0	1
10699	2	____	M	1	1	3
10701	3	____	F	1	0	1
10709	10	____	F	1	0	7
10710	17	____	F	1	0	1
10717	2	____	F	1	1	2
10720	9	____	F	1	0	2
10738	5	____	M	1	0	1
10739	3	____	M	1	0	4
10740	2	____	F	1	0	6
