id,project_is_approved
p136625,0.7373
p174061,0.757
p184122,0.782
p252934,0.775
p004502,0.77
p118693,0.7407
p164455,0.698
p127079,0.7563
p079536,0.678
p194359,0.7056
p100461,0.585
p077307,0.6997
p114034,0.771
p127297,0.657
p113959,0.771
p105662,0.711
p107888,0.5596
p258355,0.7266
p241528,0.715
p233684,0.779
p110033,0.759
p197590,0.789
p193437,0.782
p159279,0.7007
p229184,0.6553
p186891,0.59
p204587,0.6167
p248515,0.755
p046462,0.7207
p039082,0.753
p038339,0.7944
p103818,0.7334
p097562,0.7656
p188433,0.7134
p174925,0.621
p037528,0.785
p014843,0.7397
p228674,0.6816
p182941,0.7627
p138313,0.7217
p171386,0.594
p148004,0.7017
p189201,0.776
p178742,0.698
p198331,0.742
p111456,0.788
p043795,0.7515
p026268,0.667
p083077,0.7266
p102810,0.7437
p185327,0.682
p156487,0.678
p208818,0.798
p150558,0.725
p174013,0.608
p168799,0.7695
p122335,0.6997
p256532,0.7783
p140726,0.4663
p104182,0.7236
p098784,0.6553
p110211,0.7607
p111921,0.7124
p066225,0.5796
p173809,0.722
p101518,0.543
p024647,0.746
p252806,0.659
p008397,0.6396
p168006,0.601
p076312,0.6772
p120365,0.757
p170409,0.782
p016279,0.7603
p195180,0.7744
p146225,0.6665
p180157,0.7114
p259026,0.602
p020354,0.758
p071246,0.7446
p200163,0.6255
p120713,0.7705
p101213,0.786
p168540,0.669
p125912,0.7725
p227868,0.7686
p056568,0.5303
p043967,0.4304
p197460,0.628
p220282,0.7305
p102041,0.7246
p163690,0.4597
p156848,0.746
p246119,0.782
p225756,0.652
p041887,0.7764
p107666,0.77
p158354,0.7344
p047414,0.753
p019197,0.5586
p131125,0.6416
p036641,0.6133
p212269,0.7734
p049356,0.711
p225947,0.7466
p113585,0.741
p068069,0.703
p165804,0.7397
p213725,0.6846
p004669,0.5215
p116805,0.767
p255106,0.7407
p092890,0.7705
p254844,0.753
p254971,0.553
p228399,0.585
p117680,0.7275
p100270,0.755
p105661,0.7085
p058472,0.6987
p062626,0.7065
p254165,0.611
p134155,0.775
p251126,0.678
p069309,0.6914
p080991,0.7256
p197973,0.7944
p014196,0.784
p108238,0.797
p222379,0.785
p050794,0.767
p195689,0.687
p018971,0.7314
p033782,0.704
p053573,0.681
p039428,0.6978
p013851,0.7163
p146800,0.7783
p257162,0.786
p231975,0.741
p239552,0.7783
p175901,0.763
p160086,0.7866
p165826,0.755
p094874,0.788
p062957,0.702
p238490,0.782
p143825,0.733
p211536,0.753
p038290,0.699
p031263,0.698
p232054,0.7705
p052651,0.792
p147414,0.7705
p113609,0.716
p172978,0.7705
p177552,0.626
p116381,0.7607
p241735,0.7803
p170506,0.742
p083946,0.7627
p221237,0.7617
p019657,0.7603
p147517,0.7505
p195918,0.772
p060954,0.669
p156899,0.794
p022392,0.7554
p044463,0.785
p022916,0.72
p192308,0.788
p011713,0.757
p029707,0.724
p153868,0.6704
p253135,0.7344
p187880,0.747
p038722,0.776
p138629,0.6714
p081387,0.7163
p109201,0.7837
p143952,0.59
p248821,0.493
p085405,0.7295
p033543,0.7285
p183690,0.768
p066907,0.7773
p033455,0.7915
p189866,0.7764
p089454,0.7783
p225465,0.683
p183770,0.651
p000497,0.656
p128594,0.757
p031455,0.6924
p158414,0.7554
p103085,0.7104
p143484,0.694
p053313,0.7837
p189653,0.7695
p132630,0.786
p164117,0.7744
p047086,0.6904
p100937,0.754
p019247,0.6885
p197675,0.782
p178997,0.749
p022943,0.6675
p248353,0.7607
p087902,0.7593
p192976,0.7627
p003346,0.715
p219958,0.771
p120894,0.7314
p142697,0.7646
p238514,0.6826
p025025,0.6826
p139380,0.764
p070292,0.681
p227160,0.712
p012148,0.751
p124647,0.7744
p175307,0.7686
p249701,0.775
p245482,0.698
p193285,0.6665
p231772,0.7734
p079326,0.7354
p133858,0.6455
p207996,0.6904
p159635,0.78
p166117,0.7256
p004026,0.7866
p144250,0.732
p067043,0.784
p243633,0.745
p125902,0.777
p251018,0.727
p239340,0.7485
p242126,0.624
p118073,0.7725
p100446,0.78
p199983,0.7197
p008202,0.7686
p070058,0.7803
p084222,0.759
p015491,0.7915
p135472,0.751
p215594,0.661
p072129,0.776
p159803,0.7866
p234738,0.731
p198775,0.6143
p204019,0.756
p002246,0.788
p072355,0.632
p193742,0.681
p140021,0.7524
p217034,0.7524
p090592,0.763
p160580,0.6978
p034364,0.7524
p130616,0.728
p082999,0.7524
p247661,0.742
p087448,0.6455
p059233,0.696
p107964,0.7686
p045190,0.575
p077665,0.765
p108540,0.755
p252259,0.7
p225224,0.6846
p093156,0.756
p065113,0.7905
p050256,0.7046
p192453,0.749
p241201,0.6714
p107447,0.794
p049453,0.752
p014534,0.726
p230579,0.739
p112605,0.75
p046688,0.7876
p219202,0.784
p258619,0.673
p078180,0.754
p018400,0.7812
p242276,0.7705
p026318,0.767
p119796,0.7295
p025508,0.7593
p130290,0.743
p081512,0.4187
p197446,0.689
p157284,0.724
p018912,0.7217
p124988,0.754
p212898,0.719
p096573,0.734
p131181,0.6455
p015048,0.758
p223389,0.672
p138443,0.7656
p209487,0.7617
p127720,0.687
p089853,0.5854
p118744,0.763
p061188,0.7485
p057234,0.764
p167237,0.7627
p092990,0.753
p258245,0.767
p238411,0.71
p219182,0.7383
p034086,0.7783
p248149,0.782
p223710,0.736
p223837,0.7744
p257334,0.7383
p225440,0.7773
p218374,0.7734
p107295,0.6943
p112799,0.761
p097842,0.776
p189476,0.7007
p112451,0.644
p037895,0.7627
p138768,0.771
p034550,0.6924
p112453,0.7563
p214519,0.42
p231064,0.798
p057311,0.7803
p108853,0.7734
p234346,0.7837
p115877,0.6016
p121515,0.792
p136147,0.793
p198997,0.692
p074271,0.7905
p099302,0.5767
p210639,0.6343
p040267,0.741
p246917,0.7095
p258407,0.7783
p033292,0.6445
p080279,0.7266
p039916,0.7227
p181083,0.4993
p187645,0.7334
p186767,0.7954
p117325,0.736
p117576,0.7197
p246470,0.4446
p041652,0.7783
p181002,0.716
p000571,0.775
p252271,0.797
p020494,0.7695
p224511,0.756
p088545,0.5977
p171637,0.7173
p241537,0.7397
p018892,0.6553
p024800,0.7183
p158694,0.7783
p132006,0.6743
p166842,0.5146
p257514,0.6934
p163422,0.7656
p110809,0.7026
p170298,0.7764
p065482,0.771
p109172,0.733
p099256,0.772
p211305,0.764
p076270,0.5684
p202071,0.75
p192444,0.751
p221960,0.6943
p114062,0.629
p084915,0.758
p097064,0.7354
p223680,0.6133
p140338,0.7
p197763,0.474
p175523,0.757
p001238,0.7344
p210108,0.745
p211020,0.581
p057499,0.7197
p138169,0.7666
p121835,0.6455
p154003,0.672
p219774,0.5146
p221820,0.5986
p143962,0.772
p176240,0.7
p035655,0.7827
p154258,0.785
p080799,0.716
p020469,0.711
p129398,0.7617
p221894,0.7915
p135352,0.7627
p248797,0.78
p095174,0.4778
p237343,0.775
p176083,0.6743
p220388,0.763
p002372,0.777
p056224,0.7705
p115906,0.7666
p171679,0.7837
p142558,0.779
p129908,0.7686
p043714,0.534
p016445,0.708
p200503,0.7563
p089244,0.673
p025750,0.62
p033857,0.7803
p132190,0.6943
p198009,0.7803
p045189,0.7476
p138680,0.6826
p050871,0.78
p257146,0.706
p162610,0.7524
p219189,0.639
p128694,0.7744
p210103,0.7617
p224202,0.7827
p049066,0.7803
p101113,0.7437
p245256,0.6924
p229639,0.7686
p214453,0.741
p056183,0.721
p105274,0.597
p253460,0.611
p155358,0.533
p071745,0.521
p187095,0.688
p258183,0.78
p204082,0.757
p072371,0.785
p064391,0.672
p052124,0.7217
p130148,0.5835
p079275,0.5186
p203166,0.5093
p223821,0.735
p073515,0.7017
p059439,0.77
p115794,0.792
p101760,0.6646
p005575,0.7803
p140058,0.784
p217906,0.5107
p254315,0.737
p092974,0.782
p231675,0.708
p147604,0.757
p080377,0.7573
p119472,0.4622
p205648,0.721
p056393,0.7603
p064996,0.747
p225292,0.716
p064258,0.7734
p169820,0.6826
p064332,0.7266
p057035,0.7563
p147634,0.7153
p120869,0.7446
p217878,0.691
p136355,0.698
p026777,0.7603
p032777,0.725
p214129,0.7603
p012881,0.784
p012979,0.6978
p103056,0.71
p081703,0.764
p051167,0.7227
p235940,0.772
p152005,0.7666
p100177,0.768
p064203,0.7554
p247137,0.719
p075432,0.782
p192098,0.714
p043982,0.608
p052489,0.758
p235714,0.7354
p246056,0.5635
p242931,0.7383
p140991,0.7524
p177729,0.56
p141766,0.6865
p111178,0.746
p117417,0.772
p251564,0.7812
p022314,0.702
p086040,0.7666
p110837,0.7725
p072473,0.7344
p012476,0.604
p009924,0.7056
p009802,0.6733
p009928,0.784
p135740,0.686
p137087,0.79
p012613,0.7646
p117441,0.767
p177099,0.7524
p086069,0.515
p219451,0.639
p193323,0.7905
p215507,0.712
p234526,0.5483
p001538,0.7134
p244131,0.7275
p155024,0.7666
p255538,0.7085
p092591,0.724
p217387,0.724
p077080,0.7227
p088269,0.75
p247814,0.78
p066850,0.58
p130370,0.7295
p137688,0.659
p233095,0.745
p191032,0.72
p002998,0.618
p151086,0.757
p186199,0.7695
p167781,0.7603
p218812,0.7617
p100537,0.746
p131717,0.567
p220713,0.708
p232409,0.7476
p163295,0.7314
p066992,0.6094
p243839,0.75
p252025,0.7812
p246787,0.7334
p065759,0.7812
p211517,0.702
p170608,0.688
p001555,0.718
p070757,0.688
p153407,0.7236
p220279,0.7866
p000233,0.704
p004554,0.7656
p053214,0.7725
p145554,0.7266
p064112,0.582
p206228,0.5186
p068571,0.7617
p019081,0.771
p009279,0.7603
p055001,0.724
p038992,0.702
p024032,0.7485
p020499,0.7144
p021314,0.7627
p072312,0.757
p078677,0.7617
p189664,0.782
p238741,0.7163
p041376,0.57
p065361,0.708
p115913,0.6714
p040854,0.753
p058995,0.788
p055286,0.7627
p064631,0.754
p189703,0.666
p233695,0.7236
p212458,0.786
p159002,0.793
p180878,0.547
p170851,0.439
p150256,0.757
p114232,0.663
p138603,0.792
p241818,0.6367
p236005,0.6807
p197760,0.7383
p086131,0.788
p177407,0.773
p024145,0.789
p104716,0.6694
p133866,0.7656
p185332,0.7188
p047265,0.5938
p187611,0.78
p126814,0.7783
p113464,0.7705
p082674,0.7485
p164163,0.5107
p058906,0.729
p137946,0.7285
p071782,0.7446
p229072,0.6553
p048742,0.7217
p255165,0.7275
p230266,0.7524
p112704,0.4778
p057765,0.7705
p223293,0.7734
p041554,0.786
p082708,0.6846
p056149,0.758
p250392,0.7285
p194211,0.7803
p246560,0.4702
p082875,0.7197
p060205,0.4888
p138111,0.7344
p045367,0.651
p252553,0.758
p207311,0.7617
p124733,0.7017
p219028,0.687
p199338,0.616
p020604,0.5474
p214557,0.728
p173741,0.692
p241702,0.7314
p213010,0.5977
p003854,0.776
p034974,0.7563
p087036,0.7544
p224830,0.7686
p198665,0.782
p149490,0.7266
p120539,0.7803
p055371,0.6655
p145520,0.76
p076777,0.7725
p000373,0.6978
p026718,0.7783
p194832,0.7344
p020046,0.7705
p027195,0.729
p238897,0.7695
p087935,0.648
p197825,0.7373
p035188,0.734
p009896,0.715
p109179,0.7173
p136976,0.737
p201089,0.7812
p159124,0.7534
p203224,0.7524
p158806,0.7773
p207022,0.5825
p128657,0.745
p065133,0.754
p054661,0.661
p175844,0.593
p016733,0.7686
p021115,0.779
p148755,0.761
p016874,0.583
p097063,0.5654
p114573,0.583
p086782,0.7666
p016863,0.7607
p116909,0.7764
p186537,0.662
p160016,0.712
p019427,0.785
p074754,0.6924
p110903,0.7803
p062593,0.5303
p012698,0.476
p231542,0.636
p105037,0.7134
p109861,0.6367
p091274,0.7437
p216629,0.7627
p233604,0.784
p162804,0.794
p087367,0.7866
p109776,0.707
p088076,0.5303
p200662,0.5737
p164777,0.724
p194171,0.7344
p116044,0.491
p099149,0.771
p159120,0.625
p197291,0.743
p254057,0.717
p193554,0.779
p073819,0.756
p005714,0.7705
p164809,0.701
p074619,0.755
p127172,0.7344
p049046,0.7744
p203418,0.778
p180828,0.784
p002080,0.7734
p235093,0.768
p154051,0.6416
p064758,0.7183
p078215,0.7534
p257203,0.704
p114077,0.7437
p253994,0.701
p019005,0.776
p113230,0.6978
p070137,0.7627
p179345,0.7607
p237017,0.785
p255478,0.7217
p196076,0.794
p180487,0.7627
p038650,0.6978
p022246,0.711
p051689,0.745
p024234,0.7524
p106516,0.785
p159930,0.767
p071424,0.7915
p024785,0.666
p128936,0.687
p223158,0.7744
p228155,0.763
p012324,0.7725
p165014,0.6807
p085200,0.55
p227583,0.687
p110479,0.7866
p157468,0.692
p118890,0.665
p137404,0.6333
p144363,0.6646
p135021,0.796
p247892,0.788
p212986,0.7393
p118752,0.7617
p068918,0.7803
p108759,0.7715
p139570,0.5728
p196975,0.7256
p195774,0.686
p162722,0.79
p017373,0.542
p123286,0.785
p208407,0.785
p012829,0.6714
p061441,0.704
p076109,0.685
p016984,0.6963
p156813,0.728
p210196,0.735
p208782,0.775
p147288,0.749
p118159,0.794
p207095,0.713
p122866,0.756
p215922,0.624
p081850,0.7646
p228927,0.6626
p165782,0.721
p068806,0.6577
p091279,0.7393
p123770,0.7515
p010493,0.6772
p167514,0.7046
p222521,0.7324
p093159,0.7827
p144992,0.7607
p259580,0.746
p196077,0.75
p004739,0.763
p031055,0.589
p049950,0.7695
p125333,0.737
p232314,0.764
p000773,0.749
p088970,0.4526
p129234,0.723
p025615,0.7744
p219970,0.6157
p032520,0.6987
p032993,0.7188
p126610,0.747
p087081,0.7256
p234863,0.7
p080827,0.7397
p011697,0.5957
p158839,0.7646
p017074,0.732
p146144,0.7446
p232250,0.6255
p173203,0.7295
p234141,0.7427
p066115,0.5854
p234974,0.6436
p065233,0.732
p220352,0.6387
p183709,0.7236
p047735,0.7695
p130782,0.731
p177558,0.545
p245711,0.742
p182148,0.755
p181442,0.7314
p046496,0.7686
p149127,0.757
p110969,0.706
p129225,0.719
p025035,0.543
p158752,0.5635
p127489,0.537
p077520,0.729
p014294,0.667
p163461,0.7656
p085036,0.677
p003775,0.7236
p133953,0.759
p110693,0.7563
p049593,0.768
p184218,0.7417
p078958,0.772
p181833,0.754
p096320,0.7593
p146792,0.7373
p195711,0.7773
p063421,0.786
p149960,0.732
p077844,0.7617
p127943,0.749
p012750,0.773
p207133,0.5884
p005547,0.753
p111075,0.6567
p198966,0.749
p040846,0.785
p071216,0.6865
p259015,0.7393
p243360,0.7153
p189550,0.702
p185570,0.7236
p214317,0.73
p184470,0.7437
p078058,0.7666
p165483,0.745
p032789,0.7554
p195325,0.53
p052526,0.7725
p118302,0.662
p199300,0.664
p060780,0.6123
p174157,0.5845
p251217,0.7983
p161275,0.757
p105170,0.7534
p151976,0.7324
p176853,0.794
p136832,0.7437
p064009,0.79
p107405,0.6714
p220089,0.7695
p063811,0.742
p060270,0.7295
p174307,0.7705
p243629,0.5547
p112294,0.7876
p032296,0.601
p211268,0.7734
p062614,0.6953
p144530,0.6245
p041594,0.659
p038134,0.788
p084502,0.6943
p032858,0.732
p226743,0.6064
p245035,0.656
p202904,0.714
p005450,0.7407
p054344,0.7114
p178369,0.743
p199451,0.7207
p009941,0.75
p147670,0.712
p195608,0.786
p044689,0.751
p004016,0.724
p057745,0.764
p047120,0.673
p242479,0.758
p108440,0.6343
p196010,0.6787
p049337,0.7393
p081870,0.6973
p211461,0.7354
p041822,0.751
p211996,0.7827
p019205,0.717
p150759,0.7812
p126264,0.741
p045698,0.79
p037486,0.7607
p172430,0.7617
p101895,0.7373
p205182,0.7773
p070906,0.5845
p187414,0.7764
p001991,0.7646
p033907,0.7603
p134655,0.779
p011177,0.764
p022357,0.7803
p017849,0.788
p215868,0.779
p239736,0.3916
p221730,0.6494
p125451,0.763
p110500,0.7017
p072180,0.5933
p125945,0.789
p248036,0.675
p059492,0.608
p215159,0.7373
p097258,0.7607
p156704,0.7217
p246005,0.574
p194446,0.6304
p230906,0.703
p129009,0.714
p081776,0.74
p238045,0.779
p112587,0.6104
p138417,0.7695
p038432,0.6924
p112357,0.7803
p148046,0.749
p246676,0.768
p004575,0.6753
p077991,0.759
p153891,0.661
p254131,0.775
p106503,0.587
p007073,0.789
p105228,0.4712
p176211,0.6743
p166326,0.7344
p205160,0.7314
p231134,0.743
p202755,0.6763
p071872,0.7656
p255911,0.7197
p068253,0.7695
p099308,0.6577
p165386,0.724
p161318,0.7837
p168945,0.7007
p201025,0.7905
p251556,0.653
p177202,0.7563
p001418,0.7593
p039197,0.772
p224098,0.785
p142788,0.6665
p203614,0.768
p065181,0.786
p121886,0.4824
p123709,0.7627
p104505,0.772
p059926,0.77
p116570,0.5234
p096102,0.772
p091867,0.7114
p152764,0.785
p226272,0.7866
p162579,0.6807
p054718,0.7197
p067276,0.627
p241928,0.794
p136202,0.691
p043356,0.7617
p089022,0.7803
p190143,0.738
p065092,0.761
p011380,0.765
p193136,0.775
p102298,0.7324
p056700,0.7876
p094743,0.7285
p101625,0.7686
p171545,0.7607
p068161,0.7603
p183251,0.6577
p052709,0.7056
p107108,0.714
p204447,0.6914
p165477,0.6416
p083448,0.7085
p047262,0.7227
p063938,0.6924
p202209,0.7554
p260099,0.7446
p012207,0.591
p196419,0.792
p247928,0.7837
p227408,0.75
p029479,0.6772
p131928,0.794
p037109,0.65
p164379,0.6274
p212396,0.7725
p097859,0.6943
p185503,0.75
p137937,0.6704
p128693,0.708
p251249,0.628
p024454,0.7773
p011142,0.7656
p214076,0.776
p013047,0.6357
p230583,0.7866
p153704,0.768
p203622,0.7803
p016648,0.5654
p184024,0.7505
p004437,0.759
p176325,0.725
p221445,0.7515
p073078,0.7026
p081425,0.625
p025046,0.792
p110278,0.7705
p197235,0.659
p155826,0.775
p222556,0.6865
p239995,0.7085
p143122,0.702
p135969,0.786
p257558,0.7515
p028300,0.792
p107677,0.771
p138181,0.7354
p151756,0.7827
p016163,0.7686
p113333,0.748
p050359,0.779
p116437,0.7827
p031171,0.782
p122325,0.6255
p116164,0.6875
p193905,0.764
p194932,0.563
p203557,0.6787
p138180,0.794
p064754,0.7407
p184543,0.7656
p148365,0.7744
p008810,0.742
p055339,0.697
p114827,0.7744
p128387,0.7266
p181848,0.548
p164656,0.745
p138519,0.6533
p070854,0.726
p126077,0.78
p215281,0.4507
p231681,0.617
p113918,0.7354
p009905,0.6123
p213522,0.699
p172919,0.737
p002499,0.619
p075410,0.7593
p171337,0.6665
p063420,0.788
p183617,0.681
p064035,0.785
p175469,0.6084
p209988,0.784
p137287,0.7705
p033499,0.6733
p242823,0.7773
p070804,0.7236
p084016,0.7334
p138859,0.6455
p139785,0.758
p199815,0.705
p036384,0.7295
p177477,0.689
p207477,0.767
p227639,0.7803
p014162,0.763
p049734,0.701
p018116,0.591
p071094,0.654
p086194,0.767
p084107,0.7188
p178736,0.784
p181594,0.7764
p021244,0.631
p234618,0.755
p013893,0.6953
p140116,0.728
p186548,0.7646
p014867,0.7617
p101080,0.703
p249223,0.768
p151135,0.792
p240248,0.711
p189356,0.7744
p121414,0.698
p249680,0.7734
p145309,0.7476
p085493,0.768
p161126,0.723
p044712,0.677
p235398,0.7275
p077280,0.758
p131175,0.7227
p120847,0.758
p089680,0.771
p228740,0.763
p207461,0.659
p246082,0.767
p254925,0.693
p245240,0.6514
p036068,0.759
p196086,0.7163
p054442,0.7812
p234345,0.788
p100000,0.741
p207512,0.5254
p113439,0.779
p023358,0.7227
p178320,0.757
p043734,0.747
p117376,0.7812
p247183,0.7334
p063857,0.786
p232570,0.7197
p040814,0.4856
p179206,0.7656
p189687,0.7866
p142507,0.759
p237869,0.7373
p163124,0.7476
p067689,0.712
p110639,0.7603
p053731,0.7603
p249893,0.794
p020666,0.6353
p026154,0.718
p183270,0.7915
p148913,0.71
p134002,0.786
p154243,0.749
p185203,0.745
p074476,0.665
p002152,0.782
p001972,0.7812
p224795,0.6934
p243931,0.733
p234489,0.6753
p211940,0.6123
p206307,0.7744
p157080,0.775
p242754,0.7295
p050117,0.6514
p052751,0.7354
p140128,0.7866
p101071,0.7134
p197854,0.7485
p225153,0.773
p106318,0.696
p017317,0.742
p255042,0.7275
p073555,0.7026
p088689,0.6904
p076248,0.732
p064950,0.7056
p023548,0.7827
p021684,0.6187
p215571,0.7773
p069456,0.7827
p181194,0.7256
p038270,0.7515
p039801,0.6973
p076202,0.7
p188074,0.478
p147657,0.7446
p157210,0.7803
p032990,0.753
p045432,0.64
p059161,0.767
p105080,0.7407
p163310,0.7627
p173814,0.6475
p220475,0.6504
p242696,0.6523
p079587,0.785
p237969,0.754
p100256,0.7397
p081203,0.7656
p206319,0.4219
p221221,0.723
p148927,0.7773
p002842,0.782
p231720,0.7812
p154856,0.654
p130482,0.6406
p178282,0.661
p231919,0.777
p059286,0.563
p101130,0.71
p228028,0.7354
p218694,0.6885
p124944,0.7007
p201892,0.697
p166372,0.78
p071710,0.7593
p015396,0.5264
p237820,0.7827
p018260,0.4563
p110403,0.7554
p255431,0.6733
p153588,0.5757
p032253,0.749
p142074,0.718
p185320,0.694
p031478,0.7725
p245369,0.7173
p145011,0.7354
p000516,0.7656
p021542,0.755
p059827,0.7695
p147872,0.7
p197619,0.7275
p117900,0.7837
p161726,0.7334
p067712,0.6533
p125898,0.7695
p159794,0.549
p202053,0.6772
p201965,0.6577
p041607,0.7334
p174707,0.7686
p222465,0.715
p147915,0.7397
p176842,0.7812
p180541,0.6387
p081826,0.7275
p106245,0.7954
p073527,0.754
p180135,0.6836
p195201,0.5474
p005063,0.7446
p040270,0.4993
p044294,0.788
p126901,0.786
p203341,0.748
p259973,0.771
p115346,0.5645
p169574,0.7314
p018963,0.78
p257551,0.629
p070561,0.747
p113664,0.7593
p016621,0.523
p118263,0.6323
p251201,0.7603
p084218,0.7827
p051369,0.7915
p240387,0.755
p141495,0.7515
p020081,0.7646
p239627,0.754
p237978,0.759
p026686,0.751
p139612,0.736
p085665,0.767
p092676,0.7783
p019474,0.6885
p053215,0.7266
p252889,0.7485
p006771,0.7227
p129150,0.747
p025609,0.743
p214696,0.625
p239968,0.677
p024241,0.7407
p076442,0.7705
p085499,0.743
p031623,0.788
p022498,0.719
p008612,0.7217
p186338,0.703
p088432,0.6045
p033897,0.715
p142714,0.7446
p103142,0.7773
p056453,0.7783
p099746,0.7476
p093643,0.7
p092832,0.7695
p231193,0.594
p059880,0.7217
p212390,0.746
p132228,0.755
p156769,0.733
p159274,0.776
p142593,0.6553
p127001,0.7354
p047631,0.729
p257148,0.7734
p204100,0.726
p111980,0.671
p164614,0.751
p121712,0.6963
p032467,0.6147
p228101,0.7456
p173536,0.7446
p219017,0.5093
p009034,0.6963
p246298,0.7866
p125903,0.715
p142095,0.789
p011669,0.658
p032742,0.776
p154431,0.792
p192442,0.7515
p108152,0.7812
p083014,0.626
p075203,0.746
p231619,0.7217
p179675,0.7393
p100454,0.764
p254875,0.7354
p018609,0.6562
p191021,0.744
p041878,0.6416
p001448,0.751
p060458,0.764
p071901,0.7397
p039430,0.746
p258288,0.6025
p015944,0.5527
p197824,0.7314
p211740,0.7354
p215053,0.7812
p155700,0.748
p025019,0.5054
p250967,0.698
p053107,0.7397
p111043,0.723
p005222,0.704
p080983,0.707
p005929,0.7236
p013028,0.7437
p245573,0.669
p010398,0.589
p123615,0.481
p092571,0.797
p077130,0.7705
p243084,0.69
p253701,0.718
p243787,0.7334
p163066,0.6772
p023853,0.564
p079978,0.6963
p163293,0.6924
p027673,0.7266
p042213,0.78
p185554,0.7734
p002775,0.739
p132372,0.7607
p217965,0.621
p222737,0.708
p212121,0.7666
p094837,0.741
p056145,0.7764
p095576,0.7666
p257056,0.699
p144082,0.747
p118795,0.7827
p126998,0.7515
p016042,0.6924
p173548,0.716
p227692,0.747
p093594,0.7944
p152282,0.6553
p198101,0.7197
p096625,0.7485
p031024,0.7417
p066856,0.741
p250795,0.7783
p082155,0.718
p101019,0.7905
p186962,0.767
p182753,0.7686
p040874,0.6455
p167180,0.6143
p165846,0.629
p231217,0.697
p237766,0.715
p026158,0.772
p191208,0.6367
p162555,0.7354
p098739,0.7905
p195145,0.7744
p003822,0.6733
p229024,0.6094
p033317,0.4702
p019966,0.739
p242997,0.7812
p137274,0.7383
p122140,0.7803
p209762,0.747
p014038,0.768
p145018,0.663
p174034,0.652
p236389,0.7217
p049208,0.775
p132387,0.6523
p103588,0.6807
p071514,0.7295
p009765,0.5454
p194693,0.785
p225082,0.623
p181126,0.785
p229720,0.708
p158137,0.667
p223360,0.676
p035219,0.639
p211054,0.5444
p253015,0.7236
p161309,0.7617
p217392,0.693
p119142,0.749
p124320,0.7627
p116225,0.6455
p065001,0.715
p152657,0.785
p069337,0.5127
p110801,0.7817
p237265,0.7686
p088955,0.728
p028879,0.7495
p060397,0.766
p177213,0.6494
p251446,0.7026
p051652,0.745
p103673,0.768
p016462,0.6133
p244148,0.7188
p049149,0.798
