id,project_is_approved
p174061,0.8267
p184122,0.8467
p252934,0.8438
p004502,0.829
p118693,0.8
p164455,0.7134
p127079,0.823
p079536,0.7153
p194359,0.739
p100461,0.578
p077307,0.7393
p114034,0.8296
p127297,0.693
p113959,0.833
p105662,0.7676
p107888,0.5493
p258355,0.789
p241528,0.7554
p233684,0.837
p110033,0.793
p197590,0.8555
p193437,0.846
p159279,0.749
p229184,0.6865
p186891,0.627
p204587,0.6245
p248515,0.815
p046462,0.749
p039082,0.8267
p038339,0.8647
p103818,0.7886
p097562,0.8267
p188433,0.7314
p174925,0.659
p037528,0.8506
p014843,0.784
p228674,0.674
p182941,0.8228
p138313,0.7686
p171386,0.6074
p148004,0.742
p189201,0.8345
p178742,0.7266
p198331,0.7744
p111456,0.853
p043795,0.8057
p026268,0.6846
p083077,0.7583
p102810,0.7773
p185327,0.7
p156487,0.6914
p208818,0.874
p150558,0.763
p174013,0.5986
p168799,0.8267
p122335,0.7256
p256532,0.8438
p140726,0.4688
p104182,0.7583
p098784,0.6665
p110211,0.801
p111921,0.736
p066225,0.583
p173809,0.752
p101518,0.535
p024647,0.8022
p252806,0.681
p008397,0.6406
p168006,0.6304
p076312,0.702
p120365,0.8257
p170409,0.85
p016279,0.807
p195180,0.837
p146225,0.7173
p180157,0.755
p259026,0.605
p020354,0.8037
p071246,0.801
p200163,0.644
p120713,0.8213
p101213,0.853
p168540,0.7017
p125912,0.8125
p227868,0.839
p056568,0.504
p043967,0.403
p197460,0.6543
p220282,0.787
p102041,0.7812
p163690,0.4539
p156848,0.7954
p246119,0.8477
p225756,0.686
p041887,0.843
p107666,0.827
p158354,0.79
p047414,0.786
p019197,0.594
p131125,0.6113
p036641,0.603
p212269,0.8203
p049356,0.753
p225947,0.798
p113585,0.79
p068069,0.7476
p165804,0.7725
p213725,0.6973
p004669,0.542
p116805,0.818
p255106,0.7954
p092890,0.835
p254844,0.7866
p254971,0.579
p228399,0.5654
p117680,0.7705
p100270,0.811
p105661,0.7354
p058472,0.745
p062626,0.7354
p254165,0.626
p134155,0.8267
p251126,0.681
p069309,0.703
p080991,0.751
p197973,0.8633
p014196,0.8447
p108238,0.874
p222379,0.8438
p050794,0.8115
p195689,0.727
p018971,0.7334
p033782,0.751
p053573,0.71
p039428,0.7217
p013851,0.76
p146800,0.8447
p257162,0.8564
p231975,0.7705
p239552,0.845
p175901,0.8203
p160086,0.8555
p165826,0.802
p094874,0.858
p062957,0.7256
p238490,0.8545
p143825,0.778
p211536,0.797
p038290,0.7446
p031263,0.7485
p232054,0.8193
p052651,0.866
p147414,0.8335
p113609,0.7666
p172978,0.836
p177552,0.618
p116381,0.8096
p241735,0.8374
p170506,0.7764
p083946,0.84
p221237,0.8345
p019657,0.8193
p147517,0.787
p195918,0.8335
p060954,0.7134
p156899,0.8594
p022392,0.803
p044463,0.8486
p022916,0.76
p192308,0.858
p011713,0.811
p029707,0.7764
p153868,0.685
p253135,0.7754
p187880,0.797
p038722,0.8374
p138629,0.712
p081387,0.759
p109201,0.8486
p143952,0.5874
p248821,0.461
p085405,0.7935
p033543,0.761
p183690,0.8335
p066907,0.843
p033455,0.857
p189866,0.84
p089454,0.854
p225465,0.711
p183770,0.65
p000497,0.691
p128594,0.8086
p031455,0.7236
p158414,0.8164
p103085,0.7817
p143484,0.7285
p053313,0.8643
p189653,0.8306
p132630,0.8525
p164117,0.822
p047086,0.765
p100937,0.8057
p019247,0.7485
p197675,0.845
p178997,0.8
p022943,0.71
p248353,0.7974
p087902,0.818
p192976,0.811
p003346,0.754
p219958,0.837
p120894,0.7705
p142697,0.8115
p238514,0.718
p025025,0.6997
p139380,0.811
p070292,0.7485
p227160,0.7354
p012148,0.8096
p124647,0.843
p175307,0.825
p249701,0.846
p245482,0.727
p193285,0.693
p231772,0.84
p079326,0.7773
p133858,0.6377
p207996,0.718
p159635,0.8545
p166117,0.757
p004026,0.8564
p144250,0.7705
p067043,0.8545
p243633,0.8257
p125902,0.839
p251018,0.777
p239340,0.7886
p242126,0.6157
p118073,0.832
p100446,0.849
p199983,0.7344
p008202,0.831
p070058,0.8516
p084222,0.8228
p015491,0.8594
p135472,0.803
p215594,0.6675
p072129,0.8345
p159803,0.8545
p234738,0.7593
p198775,0.6323
p204019,0.802
p002246,0.85
p072355,0.657
p193742,0.686
p140021,0.801
p217034,0.777
p090592,0.8296
p160580,0.725
p034364,0.8047
p130616,0.7773
p082999,0.792
p247661,0.802
p087448,0.67
p059233,0.7197
p107964,0.8296
p045190,0.5635
p077665,0.819
p108540,0.8096
p252259,0.7236
p225224,0.704
p093156,0.8203
p065113,0.862
p050256,0.7354
p192453,0.833
p241201,0.6904
p107447,0.867
p049453,0.8115
p014534,0.7485
p230579,0.8047
p112605,0.803
p046688,0.8594
p219202,0.858
p258619,0.69
p078180,0.8154
p018400,0.8438
p242276,0.8115
p026318,0.819
p119796,0.757
p025508,0.8203
p130290,0.796
p081512,0.398
p197446,0.723
p157284,0.76
p018912,0.7744
p124988,0.8164
p212898,0.7515
p096573,0.7666
p131181,0.6914
p015048,0.7964
p223389,0.6787
p138443,0.8213
p209487,0.828
p127720,0.719
p089853,0.6216
p118744,0.801
p061188,0.786
p057234,0.823
p167237,0.815
p092990,0.8076
p258245,0.822
p238411,0.757
p219182,0.7666
p034086,0.8374
p248149,0.8423
p223710,0.792
p223837,0.849
p257334,0.784
p225440,0.831
p218374,0.841
p107295,0.7227
p112799,0.8086
p097842,0.832
p189476,0.742
p112451,0.6514
p037895,0.801
p138768,0.828
p034550,0.736
p112453,0.822
p214519,0.4023
p231064,0.876
p057311,0.85
p108853,0.836
p234346,0.8467
p115877,0.5854
p121515,0.8647
p136147,0.8647
p198997,0.704
p074271,0.861
p099302,0.5615
p210639,0.6445
p040267,0.8047
p246917,0.7363
p258407,0.839
p033292,0.6436
p080279,0.755
p039916,0.7705
p181083,0.5
p187645,0.7847
p186767,0.867
p117325,0.768
p117576,0.758
p246470,0.4148
p041652,0.8477
p181002,0.772
p000571,0.84
p252271,0.872
p020494,0.8203
p224511,0.8174
p088545,0.598
p171637,0.741
p241537,0.78
p018892,0.6646
p024800,0.7695
p158694,0.846
p132006,0.6924
p166842,0.5376
p257514,0.703
p163422,0.814
p110809,0.736
p170298,0.835
p065482,0.831
p109172,0.7573
p099256,0.819
p211305,0.8193
p076270,0.5625
p202071,0.806
p192444,0.7803
p221960,0.6865
p114062,0.6304
p084915,0.814
p097064,0.7837
p223680,0.624
p140338,0.7603
p197763,0.4304
p175523,0.81
p001238,0.7803
p210108,0.798
p211020,0.5454
p057499,0.7744
p138169,0.822
p121835,0.6787
p154003,0.6846
p219774,0.5493
p221820,0.6255
p143962,0.837
p176240,0.731
p035655,0.8413
p154258,0.8447
p080799,0.7246
p020469,0.745
p129398,0.8203
p221894,0.8564
p135352,0.8174
p248797,0.854
p095174,0.498
p237343,0.823
p176083,0.7046
p220388,0.827
p002372,0.8413
p056224,0.8438
p115906,0.824
p171679,0.8594
p142558,0.8423
p129908,0.8203
p043714,0.4868
p016445,0.729
p200503,0.8203
p089244,0.708
p025750,0.6587
p033857,0.8447
p132190,0.708
p198009,0.833
p045189,0.8037
p138680,0.7183
p050871,0.8384
p257146,0.749
p162610,0.8164
p219189,0.663
p128694,0.8306
p210103,0.8203
p224202,0.8584
p049066,0.8467
p101113,0.811
p245256,0.7236
p229639,0.823
p214453,0.7925
p056183,0.7637
p105274,0.573
p253460,0.619
p155358,0.526
p071745,0.483
p187095,0.7314
p258183,0.8477
p204082,0.81
p072371,0.849
p064391,0.709
p052124,0.7744
p130148,0.6113
p079275,0.5166
p203166,0.4785
p223821,0.7812
p073515,0.7295
p059439,0.8228
p115794,0.8633
p101760,0.6875
p005575,0.8423
p140058,0.8525
p217906,0.4707
p254315,0.7856
p092974,0.8413
p231675,0.7534
p147604,0.786
p080377,0.806
p119472,0.4204
p205648,0.7676
p056393,0.828
p064996,0.8193
p225292,0.7593
p064258,0.827
p169820,0.708
p064332,0.764
p057035,0.8135
p147634,0.7627
p120869,0.7803
p217878,0.723
p136355,0.693
p026777,0.8115
p032777,0.7676
p214129,0.8335
p012881,0.853
p012979,0.706
p103056,0.743
p081703,0.8203
p051167,0.7627
p235940,0.84
p152005,0.8257
p100177,0.828
p064203,0.8022
p247137,0.738
p075432,0.853
p192098,0.749
p043982,0.6006
p052489,0.8047
p235714,0.787
p246056,0.5737
p242931,0.7793
p140991,0.802
p177729,0.6055
p141766,0.7295
p111178,0.792
p117417,0.815
p251564,0.8413
p022314,0.7334
p086040,0.827
p110837,0.833
p072473,0.802
p012476,0.6104
p009924,0.728
p009802,0.7354
p009928,0.854
p135740,0.702
p137087,0.861
p012613,0.8228
p117441,0.8154
p177099,0.824
p086069,0.5195
p219451,0.653
p193323,0.8687
p215507,0.7354
p234526,0.4949
p001538,0.7666
p244131,0.786
p155024,0.8335
p255538,0.73
p092591,0.7686
p217387,0.7656
p077080,0.745
p088269,0.789
p247814,0.8374
p066850,0.59
p130370,0.7793
p137688,0.693
p233095,0.801
p191032,0.7905
p002998,0.646
p151086,0.814
p186199,0.8296
p167781,0.8164
p218812,0.818
p100537,0.7866
p131717,0.5605
p220713,0.7383
p232409,0.793
p163295,0.782
p066992,0.636
p243839,0.802
p252025,0.8438
p246787,0.7827
p065759,0.8374
p211517,0.788
p170608,0.7295
p001555,0.752
p070757,0.715
p153407,0.7705
p220279,0.8447
p000233,0.712
p004554,0.823
p053214,0.832
p145554,0.782
p064112,0.6094
p206228,0.4934
p068571,0.8306
p019081,0.8257
p009279,0.8296
p055001,0.774
p038992,0.7563
p024032,0.807
p020499,0.7437
p021314,0.8228
p072312,0.814
p078677,0.823
p189664,0.8604
p238741,0.745
p041376,0.5967
p065361,0.753
p115913,0.701
p040854,0.819
p058995,0.853
p055286,0.8
p064631,0.803
p189703,0.69
p233695,0.76
p212458,0.8555
p159002,0.8643
p180878,0.546
p170851,0.3958
p150256,0.814
p114232,0.6216
p138603,0.8696
p241818,0.6094
p236005,0.707
p197760,0.759
p086131,0.8555
p177407,0.807
p024145,0.8447
p104716,0.713
p133866,0.827
p185332,0.7646
p047265,0.633
p187611,0.8413
p126814,0.8516
p113464,0.841
p082674,0.785
p164163,0.508
p058906,0.763
p137946,0.7764
p071782,0.7925
p229072,0.669
p048742,0.7764
p255165,0.769
p230266,0.8076
p112704,0.4966
p057765,0.822
p223293,0.827
p041554,0.845
p082708,0.748
p056149,0.823
p250392,0.775
p194211,0.837
p246560,0.4604
p082875,0.772
p060205,0.4739
p138111,0.7744
p045367,0.6826
p252553,0.818
p207311,0.8096
p124733,0.7173
p219028,0.7295
p199338,0.6094
p020604,0.548
p214557,0.7314
p173741,0.7095
p241702,0.7676
p213010,0.635
p003854,0.8335
p034974,0.8047
p087036,0.806
p224830,0.8213
p198665,0.843
p149490,0.7793
p120539,0.8477
p055371,0.698
p145520,0.822
p076777,0.835
p000373,0.747
p026718,0.8267
p194832,0.7764
p020046,0.822
p027195,0.761
p238897,0.825
p087935,0.663
p197825,0.763
p035188,0.785
p009896,0.7534
p109179,0.788
p136976,0.79
p201089,0.8413
p159124,0.806
p203224,0.7964
p158806,0.84
p207022,0.5967
p128657,0.803
p065133,0.806
p054661,0.6714
p175844,0.599
p016733,0.823
p021115,0.843
p148755,0.8267
p016874,0.5947
p097063,0.5728
p114573,0.571
p086782,0.829
p016863,0.8037
p116909,0.8384
p186537,0.715
p160016,0.764
p019427,0.8477
p074754,0.727
p110903,0.841
p062593,0.526
p012698,0.444
p231542,0.6465
p105037,0.7695
p109861,0.6377
p091274,0.7935
p216629,0.8164
p233604,0.8486
p162804,0.8594
p087367,0.85
p109776,0.726
p088076,0.5117
p200662,0.5874
p164777,0.7607
p194171,0.7847
p116044,0.478
p099149,0.8345
p159120,0.638
p197291,0.802
p254057,0.755
p193554,0.84
p073819,0.815
p005714,0.8203
p164809,0.753
p074619,0.8164
p127172,0.7705
p049046,0.831
p203418,0.84
p180828,0.849
p002080,0.841
p235093,0.825
p154051,0.6543
p064758,0.747
p078215,0.8022
p257203,0.732
p114077,0.795
p253994,0.731
p019005,0.836
p113230,0.704
p070137,0.8267
p179345,0.8057
p237017,0.8438
p255478,0.7505
p196076,0.861
p180487,0.824
p038650,0.713
p022246,0.743
p051689,0.7764
p024234,0.8037
p106516,0.857
p159930,0.8257
p071424,0.8643
p024785,0.684
p128936,0.7275
p223158,0.833
p228155,0.7983
p012324,0.825
p165014,0.714
p085200,0.5664
p227583,0.7275
p110479,0.8545
p157468,0.702
p118890,0.695
p137404,0.6416
p144363,0.682
p135021,0.867
p247892,0.8545
p212986,0.7847
p118752,0.8193
p068918,0.853
p108759,0.8306
p139570,0.5933
p196975,0.776
p195774,0.6963
p162722,0.8594
p017373,0.546
p123286,0.8525
p208407,0.8594
p012829,0.698
p061441,0.754
p076109,0.704
p016984,0.7246
p156813,0.7847
p210196,0.778
p208782,0.8384
p147288,0.8086
p118159,0.8696
p207095,0.7617
p122866,0.8
p215922,0.642
p081850,0.8296
p228927,0.6807
p165782,0.7656
p068806,0.6846
p091279,0.799
p123770,0.8115
p010493,0.673
p167514,0.7266
p222521,0.772
p093159,0.8477
p144992,0.8164
p259580,0.779
p196077,0.8193
p004739,0.823
p031055,0.5635
p049950,0.8213
p125333,0.7896
p232314,0.825
p000773,0.795
p088970,0.4167
p129234,0.76
p025615,0.8384
p219970,0.5776
p032520,0.731
p032993,0.759
p126610,0.7905
p087081,0.784
p234863,0.7104
p080827,0.7764
p011697,0.6157
p158839,0.822
p017074,0.797
p146144,0.7944
p232250,0.626
p173203,0.744
p234141,0.7876
p066115,0.594
p234974,0.669
p065233,0.772
p220352,0.707
p183709,0.7725
p047735,0.8296
p130782,0.7783
p177558,0.503
p245711,0.7983
p182148,0.8086
p181442,0.789
p046496,0.8174
p149127,0.8164
p110969,0.747
p129225,0.7656
p025035,0.542
p158752,0.581
p127489,0.5356
p077520,0.7646
p014294,0.7217
p163461,0.814
p085036,0.6934
p003775,0.7866
p133953,0.8213
p110693,0.814
p049593,0.8193
p184218,0.7837
p078958,0.835
p181833,0.8
p096320,0.822
p146792,0.7954
p195711,0.841
p063421,0.8555
p149960,0.7734
p077844,0.814
p127943,0.798
p012750,0.84
p207133,0.629
p005547,0.8296
p111075,0.66
p198966,0.811
p040846,0.85
p071216,0.712
p259015,0.7764
p243360,0.7354
p189550,0.745
p185570,0.7705
p214317,0.7554
p184470,0.779
p078058,0.822
p165483,0.792
p032789,0.801
p195325,0.55
p052526,0.8423
p118302,0.6787
p199300,0.685
p060780,0.6016
p174157,0.617
p251217,0.8726
p161275,0.7856
p105170,0.8135
p151976,0.7773
p176853,0.867
p136832,0.8047
p064009,0.862
p107405,0.672
p220089,0.829
p063811,0.7847
p060270,0.7783
p174307,0.831
p243629,0.567
p112294,0.8564
p032296,0.652
p211268,0.8296
p062614,0.7085
p144530,0.6357
p041594,0.6914
p038134,0.85
p084502,0.7207
p032858,0.7764
p226743,0.63
p245035,0.711
p202904,0.762
p005450,0.782
p054344,0.7505
p178369,0.789
p199451,0.7593
p009941,0.7954
p147670,0.7603
p195608,0.861
p044689,0.784
p004016,0.796
p057745,0.8228
p047120,0.6763
p242479,0.8125
p108440,0.6533
p196010,0.7114
p049337,0.782
p081870,0.721
p211461,0.784
p041822,0.796
p211996,0.858
p019205,0.784
p150759,0.8486
p126264,0.799
p045698,0.8623
p037486,0.811
p172430,0.8257
p101895,0.775
p205182,0.84
p070906,0.5654
p187414,0.8413
p001991,0.8164
p033907,0.807
p134655,0.8506
p011177,0.8203
p022357,0.8423
p017849,0.862
p215868,0.8306
p239736,0.3982
p221730,0.662
p125451,0.824
p110500,0.7324
p072180,0.6143
p125945,0.857
p248036,0.7363
p059492,0.579
p215159,0.7783
p097258,0.8076
p156704,0.7603
p246005,0.5845
p194446,0.591
p230906,0.7065
p129009,0.7373
p081776,0.7773
p238045,0.8516
p112587,0.57
p138417,0.832
p038432,0.7393
p112357,0.8477
p148046,0.792
p246676,0.845
p004575,0.707
p077991,0.8047
p153891,0.6855
p254131,0.849
p106503,0.5938
p007073,0.846
p105228,0.4614
p176211,0.73
p166326,0.8047
p205160,0.7725
p231134,0.7666
p202755,0.688
p071872,0.828
p255911,0.772
p068253,0.8423
p099308,0.701
p165386,0.7954
p161318,0.8423
p168945,0.7554
p201025,0.8564
p251556,0.665
p177202,0.806
p001418,0.8467
p039197,0.836
p224098,0.849
p142788,0.701
p203614,0.819
p065181,0.854
p121886,0.446
p123709,0.8164
p104505,0.835
p059926,0.836
p116570,0.532
p096102,0.8335
p091867,0.744
p152764,0.8467
p226272,0.854
p162579,0.732
p054718,0.7397
p067276,0.642
p241928,0.858
p136202,0.7217
p043356,0.8228
p089022,0.8413
p190143,0.7734
p065092,0.8115
p011380,0.8047
p193136,0.836
p102298,0.78
p056700,0.8623
p094743,0.762
p101625,0.823
p171545,0.8125
p068161,0.822
p183251,0.7007
p052709,0.7305
p107108,0.759
p204447,0.7256
p165477,0.636
p083448,0.7393
p047262,0.7666
p063938,0.708
p202209,0.819
p260099,0.7896
p012207,0.608
p196419,0.867
p247928,0.85
p227408,0.803
p029479,0.716
p131928,0.8647
p037109,0.658
p164379,0.6724
p212396,0.8555
p097859,0.725
p185503,0.801
p137937,0.702
p128693,0.7275
p251249,0.636
p024454,0.8384
p011142,0.802
p214076,0.8486
p013047,0.659
p230583,0.8604
p153704,0.8267
p203622,0.837
p016648,0.536
p184024,0.814
p004437,0.8174
p176325,0.753
p221445,0.8086
p073078,0.7393
p081425,0.61
p025046,0.8594
p110278,0.8193
p197235,0.6753
p155826,0.845
p222556,0.7437
p239995,0.734
p143122,0.7163
p135969,0.858
p257558,0.81
p028300,0.8643
p107677,0.835
p138181,0.79
p151756,0.836
p016163,0.8257
p113333,0.784
p050359,0.8447
p116437,0.8467
p031171,0.846
p122325,0.615
p116164,0.7617
p193905,0.825
p194932,0.547
p203557,0.694
p138180,0.861
p064754,0.8057
p184543,0.8345
p148365,0.8125
p008810,0.801
p055339,0.715
p114827,0.8306
p128387,0.759
p181848,0.5303
p164656,0.7944
p138519,0.667
p070854,0.742
p126077,0.8467
p215281,0.4531
p231681,0.6157
p113918,0.7856
p009905,0.6006
p213522,0.7456
p172919,0.759
p002499,0.6436
p075410,0.824
p171337,0.6743
p063420,0.853
p183617,0.691
p064035,0.8555
p175469,0.5977
p209988,0.853
p137287,0.8296
p033499,0.7085
p242823,0.8438
p070804,0.754
p084016,0.7944
p138859,0.6377
p139785,0.8154
p199815,0.7373
p036384,0.784
p177477,0.715
p207477,0.828
p227639,0.846
p014162,0.819
p049734,0.749
p018116,0.612
p071094,0.6562
p086194,0.8213
p084107,0.741
p178736,0.835
p181594,0.837
p021244,0.66
p234618,0.788
p013893,0.7485
p140116,0.7803
p186548,0.8203
p014867,0.8164
p101080,0.724
p249223,0.8228
p151135,0.8647
p240248,0.743
p189356,0.8525
p121414,0.7256
p249680,0.84
p145309,0.796
p085493,0.827
p161126,0.739
p044712,0.7197
p235398,0.7554
p077280,0.8047
p131175,0.7524
p120847,0.7935
p089680,0.836
p228740,0.8057
p207461,0.678
p246082,0.824
p254925,0.733
p245240,0.7036
p036068,0.8057
p196086,0.731
p054442,0.843
p234345,0.8584
p100000,0.788
p207512,0.4956
p113439,0.8257
p023358,0.7446
p178320,0.8257
p043734,0.7935
p117376,0.8438
p247183,0.7783
p063857,0.8486
p232570,0.7544
p040814,0.4805
p179206,0.8345
p189687,0.8545
p142507,0.824
p237869,0.7827
p163124,0.7954
p067689,0.749
p110639,0.8096
p053731,0.8306
p249893,0.862
p020666,0.6553
p026154,0.75
p183270,0.862
p148913,0.7383
p134002,0.849
p154243,0.811
p185203,0.8047
p074476,0.6904
p002152,0.85
p001972,0.8467
p224795,0.7407
p243931,0.757
p234489,0.7173
p211940,0.652
p206307,0.8374
p157080,0.8447
p242754,0.788
p050117,0.659
p052751,0.791
p140128,0.8525
p101071,0.762
p197854,0.8037
p225153,0.841
p106318,0.694
p017317,0.787
p255042,0.7705
p073555,0.711
p088689,0.7295
p076248,0.7705
p064950,0.724
p023548,0.841
p021684,0.583
p215571,0.839
p069456,0.8447
p181194,0.765
p038270,0.8047
p039801,0.7656
p076202,0.7393
p188074,0.457
p147657,0.7783
p157210,0.8413
p032990,0.7983
p045432,0.654
p059161,0.8174
p105080,0.7837
p163310,0.8174
p173814,0.68
p220475,0.698
p242696,0.6357
p079587,0.849
p237969,0.8096
p100256,0.79
p081203,0.8257
p206319,0.411
p221221,0.7646
p148927,0.829
p002842,0.8486
p231720,0.8486
p154856,0.679
p130482,0.6626
p178282,0.6846
p231919,0.8374
p059286,0.5444
p101130,0.7646
p228028,0.7954
p218694,0.708
p124944,0.732
p201892,0.7295
p166372,0.8486
p071710,0.818
p015396,0.501
p237820,0.845
p018260,0.4414
p110403,0.8022
p255431,0.6943
p153588,0.5625
p032253,0.7964
p142074,0.7627
p185320,0.733
p031478,0.825
p245369,0.802
p145011,0.7886
p000516,0.8228
p021542,0.818
p059827,0.8174
p147872,0.7383
p197619,0.7686
p117900,0.839
p161726,0.7627
p067712,0.658
p125898,0.8335
p159794,0.585
p202053,0.6953
p201965,0.6826
p041607,0.7686
p174707,0.825
p222465,0.7646
p147915,0.7646
p176842,0.8467
p180541,0.6387
p081826,0.7783
p106245,0.8643
p073527,0.802
p180135,0.7183
p195201,0.5586
p005063,0.7915
p040270,0.5205
p044294,0.8516
p126901,0.858
p203341,0.793
p259973,0.831
p115346,0.525
p169574,0.783
p018963,0.8423
p257551,0.631
p070561,0.7935
p113664,0.8174
p016621,0.523
p118263,0.6533
p251201,0.8203
p084218,0.8516
p051369,0.8643
p240387,0.7915
p141495,0.794
p020081,0.8203
p239627,0.823
p237978,0.8135
p026686,0.8
p139612,0.782
p085665,0.827
p092676,0.8467
p019474,0.697
p053215,0.7803
p252889,0.798
p006771,0.767
p129150,0.781
p025609,0.806
p214696,0.667
p239968,0.6865
p024241,0.783
p076442,0.827
p085499,0.7876
p031623,0.849
p022498,0.7803
p008612,0.759
p186338,0.7124
p088432,0.6147
p033897,0.7393
p142714,0.7764
p103142,0.85
p056453,0.843
p099746,0.7803
p093643,0.735
p092832,0.841
p231193,0.604
p059880,0.7646
p212390,0.8047
p132228,0.8096
p156769,0.7764
p159274,0.829
p142593,0.6934
p127001,0.766
p047631,0.7725
p257148,0.84
p204100,0.76
p111980,0.7183
p164614,0.815
p121712,0.725
p032467,0.6396
p228101,0.7803
p173536,0.7876
p219017,0.518
p009034,0.7324
p246298,0.8467
p125903,0.779
p142095,0.8584
p011669,0.612
p032742,0.84
p154431,0.8594
p192442,0.803
p108152,0.8477
p083014,0.6235
p075203,0.7886
p231619,0.774
p179675,0.773
p100454,0.811
p254875,0.7866
p018609,0.6514
p191021,0.806
p041878,0.6494
p001448,0.8057
p060458,0.818
p071901,0.7886
p039430,0.8047
p258288,0.581
p015944,0.517
p197824,0.798
p211740,0.7734
p215053,0.835
p155700,0.784
p025019,0.5107
p250967,0.7793
p053107,0.7783
p111043,0.7705
p005222,0.732
p080983,0.7256
p005929,0.7456
p013028,0.803
p245573,0.6733
p010398,0.611
p123615,0.483
p092571,0.866
p077130,0.8267
p243084,0.743
p253701,0.75
p243787,0.773
p163066,0.67
p023853,0.571
p079978,0.745
p163293,0.725
p027673,0.7705
p042213,0.843
p185554,0.827
p002775,0.785
p132372,0.823
p217965,0.661
p222737,0.755
p212121,0.829
p094837,0.818
p056145,0.8516
p095576,0.819
p257056,0.703
p144082,0.785
p118795,0.8467
p126998,0.7783
p016042,0.713
p173548,0.7393
p227692,0.782
p093594,0.858
p152282,0.6553
p198101,0.759
p096625,0.8164
p031024,0.7944
p066856,0.79
p250795,0.835
p082155,0.761
p101019,0.862
p186962,0.8257
p182753,0.8257
p040874,0.6797
p167180,0.6313
p165846,0.637
p231217,0.7393
p237766,0.739
p026158,0.825
p191208,0.6475
p162555,0.7866
p098739,0.857
p195145,0.8423
p003822,0.6973
p229024,0.6377
p033317,0.4429
p019966,0.7925
p242997,0.8423
p137274,0.7896
p122140,0.845
p209762,0.806
p014038,0.8213
p145018,0.669
p174034,0.6694
p236389,0.7593
p049208,0.8306
p132387,0.6855
p103588,0.6924
p071514,0.7695
p009765,0.517
p194693,0.853
p225082,0.647
p181126,0.8506
p229720,0.7476
p158137,0.6646
p223360,0.6963
p035219,0.6143
p211054,0.518
p253015,0.747
p161309,0.815
p217392,0.714
p119142,0.8037
p124320,0.822
p116225,0.6577
p065001,0.7505
p152657,0.8545
p069337,0.4597
p110801,0.839
p237265,0.828
p088955,0.7627
p028879,0.792
p060397,0.823
p177213,0.673
p251446,0.7383
p051652,0.788
p103673,0.832
p016462,0.6406
p244148,0.775
p049149,0.867
p179160,0.7676
p243484,0.7803
p187502,0.8545
